"Site","Transect","Site_type","Date","Taxa","Count"
"WUP","2","reference",2024-07-29,"sepsidae",0
"WUP","2","reference",2024-07-29,"empididae",0
"WUP","2","reference",2024-07-29,"ephydridae",0
"WUP","2","reference",2024-07-29,"muscidae",0
"WUP","2","reference",2024-07-29,"asilidae",0
"WUP","2","reference",2024-07-29,"stratiomyidae",0
"WUP","2","reference",2024-07-29,"polleniidae",0
"WUP","2","reference",2024-07-29,"acalyptrate",0
"WUP","3","reference",2024-07-29,"apidae",0
"WUP","3","reference",2024-07-29,"bombus",0
"WUP","3","reference",2024-07-29,"cantharidae",1
"WUP","3","reference",2024-07-29,"carabidae",0
"WUP","3","reference",2024-07-29,"cecidomyiidae",0
"WUP","3","reference",2024-07-29,"coccinellidae",0
"WUP","3","reference",2024-07-29,"curculionidae",0
"WUP","3","reference",2024-07-29,"dasypoda",0
"WUP","3","reference",2024-07-29,"elateridae",0
"WUP","3","reference",2024-07-29,"mordellidae",0
"WUP","3","reference",2024-07-29,"proctotrupidae",0
"WUP","3","reference",2024-07-29,"staphylinidae",0
"WUP","3","reference",2024-07-29,"tenthredinidae",0
"WUP","3","reference",2024-07-29,"colletidae",0
"WUP","3","reference",2024-07-29,"tachinidae",0
"WUP","3","reference",2024-07-29,"calliphoridae",1
"WUP","3","reference",2024-07-29,"sarcophagidae",0
"WUP","3","reference",2024-07-29,"sepsidae",0
"WUP","3","reference",2024-07-29,"empididae",0
"WUP","3","reference",2024-07-29,"ephydridae",0
"WUP","3","reference",2024-07-29,"muscidae",0
"WUP","3","reference",2024-07-29,"asilidae",0
"WUP","3","reference",2024-07-29,"stratiomyidae",0
"WUP","3","reference",2024-07-29,"polleniidae",0
"WUP","3","reference",2024-07-29,"acalyptrate",0
"WUP","4","reference",2024-07-29,"apidae",0
"WUP","4","reference",2024-07-29,"bombus",0
"WUP","4","reference",2024-07-29,"cantharidae",0
"WUP","4","reference",2024-07-29,"carabidae",0
"WUP","4","reference",2024-07-29,"cecidomyiidae",0
"WUP","4","reference",2024-07-29,"coccinellidae",0
"WUP","4","reference",2024-07-29,"curculionidae",0
"WUP","4","reference",2024-07-29,"dasypoda",1
"WUP","4","reference",2024-07-29,"elateridae",0
"WUP","4","reference",2024-07-29,"mordellidae",0
"WUP","4","reference",2024-07-29,"proctotrupidae",0
"WUP","4","reference",2024-07-29,"staphylinidae",0
"WUP","4","reference",2024-07-29,"tenthredinidae",0
"WUP","4","reference",2024-07-29,"colletidae",0
"WUP","4","reference",2024-07-29,"tachinidae",0
"WUP","4","reference",2024-07-29,"calliphoridae",0
"WUP","4","reference",2024-07-29,"sarcophagidae",0
"WUP","4","reference",2024-07-29,"sepsidae",0
"WUP","4","reference",2024-07-29,"empididae",0
"WUP","4","reference",2024-07-29,"ephydridae",0
"WUP","4","reference",2024-07-29,"muscidae",0
"WUP","4","reference",2024-07-29,"asilidae",0
"WUP","4","reference",2024-07-29,"stratiomyidae",0
"WUP","4","reference",2024-07-29,"polleniidae",0
"WUP","4","reference",2024-07-29,"acalyptrate",0
"WUP","5","reference",2024-07-29,"apidae",0
"WUP","5","reference",2024-07-29,"bombus",0
"WUP","5","reference",2024-07-29,"cantharidae",0
"WUP","5","reference",2024-07-29,"carabidae",0
"WUP","5","reference",2024-07-29,"cecidomyiidae",0
"WUP","5","reference",2024-07-29,"coccinellidae",2
"WUP","5","reference",2024-07-29,"curculionidae",0
"WUP","5","reference",2024-07-29,"dasypoda",0
"WUP","5","reference",2024-07-29,"elateridae",0
"WUP","5","reference",2024-07-29,"mordellidae",0
"WUP","5","reference",2024-07-29,"proctotrupidae",0
"WUP","5","reference",2024-07-29,"staphylinidae",0
"WUP","5","reference",2024-07-29,"tenthredinidae",0
"WUP","5","reference",2024-07-29,"colletidae",0
"WUP","5","reference",2024-07-29,"tachinidae",0
"WUP","5","reference",2024-07-29,"calliphoridae",0
"WUP","5","reference",2024-07-29,"sarcophagidae",0
"WUP","5","reference",2024-07-29,"sepsidae",0
"WUP","5","reference",2024-07-29,"empididae",0
"WUP","5","reference",2024-07-29,"ephydridae",0
"WUP","5","reference",2024-07-29,"muscidae",0
"WUP","5","reference",2024-07-29,"asilidae",0
"WUP","5","reference",2024-07-29,"stratiomyidae",0
"WUP","5","reference",2024-07-29,"polleniidae",0
"WUP","5","reference",2024-07-29,"acalyptrate",0
