"date","site","transect","site_type","plant_species","total_interaction","order","family","genus","lowest_taxa"
2024-07-24,"HLI","T2","reference","Daucus carota",1,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-24,"HLI","T3","reference","Pastinaca sativa",11,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-24,"HLI","T4","reference","Daucus carota",3,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-24,"HLI","T4","reference","Pastinaca sativa",16,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-24,"HLI","T5","reference","Daucus carota",1,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-18,"JEP","T1","reference","Galium boreale",1,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-18,"JEP","T3","reference","Peucedanum officinale",53,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-18,"JEP","T5","reference","Peucedanum officinale",39,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-20,"KOT","T1","young_restored","Galium album",2,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-20,"KOT","T2","young_restored","Pastinaca sativa",14,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-20,"KOT","T3","young_restored","Galium album",1,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",9,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-20,"KOT","T4","young_restored","Galium album",1,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-20,"KOT","T4","young_restored","Pastinaca sativa",13,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",20,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-14,"STP","T3","reference","Daucus carota",5,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-30,"WDG","T2","young_restored","Centaurea jacea",1,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-30,"WDG","T2","young_restored","Daucus carota",2,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-30,"WDG","T3","young_restored","Daucus carota",1,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",4,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",12,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-29,"WUP","T1","reference","Pastinaca sativa",7,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-29,"WUP","T2","reference","Pastinaca sativa",4,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-29,"WUP","T3","reference","Pastinaca sativa",3,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",5,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-29,"WUP","T5","reference","Daucus carota",1,"Coleoptera","Coccinellidae",NA,"Coccinellidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-21,"DES","T2","reference","Crepis capillaris",1,"Hymenoptera","Melittidae","Dasypoda","Melittidae_Dasypoda"
2024-07-24,"HLI","T1","reference","Daucus carota",3,"Diptera","Syrphidae","Episyrphus","Syrphidae_Episyrphus_balteatus"
2024-07-24,"HLI","T4","reference","Daucus carota",1,"Diptera","Syrphidae","Episyrphus","Syrphidae_Episyrphus_balteatus"
2024-07-24,"HLI","T4","reference","Pastinaca sativa",4,"Diptera","Syrphidae","Episyrphus","Syrphidae_Episyrphus_balteatus"
2024-07-20,"KOT","T1","young_restored","Crepis biennis",1,"Diptera","Syrphidae","Episyrphus","Syrphidae_Episyrphus_balteatus"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Syrphidae","Episyrphus","Syrphidae_Episyrphus_balteatus"
2024-07-20,"KOT","T5","young_restored","Pastinaca sativa",1,"Diptera","Syrphidae","Episyrphus","Syrphidae_Episyrphus_balteatus"
2024-07-14,"STP","T1","reference","Crepis capillaris",1,"Diptera","Syrphidae","Episyrphus","Syrphidae_Episyrphus_balteatus"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Syrphidae","Episyrphus","Syrphidae_Episyrphus_balteatus"
2024-07-29,"WUP","T4","reference","Pastinaca sativa",4,"Diptera","Syrphidae","Episyrphus","Syrphidae_Episyrphus_balteatus"
2024-07-30,"WDG","T1","young_restored","Scabiosa ochroleuca",1,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis_tenax"
2024-07-30,"WDG","T1","young_restored","Scabiosa ochroleuca",1,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis"
2024-07-30,"WDG","T3","young_restored","Scabiosa ochroleuca",1,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis_tenax"
2024-07-21,"DES","T2","reference","Daucus carota",1,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis_tenax"
2024-07-18,"JEP","T3","reference","Peucedanum officinale",3,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis_tenax"
2024-07-18,"JEP","T5","reference","Peucedanum officinale",1,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis_tenax"
2024-07-20,"KOT","T3","young_restored","Pastinaca sativa",1,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis_tenax"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis_tenax"
2024-07-30,"WDG","T3","young_restored","Scabiosa ochroleuca",1,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis_tenax"
2024-07-20,"KOT","T1","young_restored","Trifolium hybridum",1,"Lepidoptera","Erebidae","Euclidia","Erebidae_Euclidia_glyphica"
2024-07-21,"DES","T1","reference","Daucus carota",1,"Lepidoptera","Nymphalidae","Fabriciana","Nymphalidae_Fabriciana_adippe"
2024-07-21,"DES","T1","reference","Trifolium pratense",1,"Lepidoptera","Nymphalidae","Fabriciana","Nymphalidae_Fabriciana_adippe"
2024-07-18,"JEP","T3","reference","Peucedanum officinale",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-18,"JEP","T3","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T3","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T3","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T3","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T3","reference","Peucedanum officinale",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-18,"JEP","T3","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T3","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T3","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T3","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-30,"WDG","T4","young_restored","Scabiosa ochroleuca",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T5","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-30,"WDG","T5","young_restored","Lotus corniculatus",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-08-13,"BUH","T3","young_restored","Galium album",1,"Diptera","Rhinophoridae",NA,"Rhinophoridae"
2024-08-13,"BUH","T3","young_restored","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-08-13,"BUH","T3","young_restored","Galium album",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-08-13,"BUH","T3","young_restored","Pastinaca sativa",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-08-13,"BUH","T3","young_restored","Pastinaca sativa",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-08-13,"BUH","T3","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-08-13,"BUH","T3","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-08-13,"BUH","T3","young_restored","Pastinaca sativa",1,"Diptera","Rhinophoridae",NA,"Rhinophoridae"
2024-08-13,"BUH","T3","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-08-13,"BUH","T4","young_restored","Geranium pratense",1,"Diptera","Syrphidae","Trichopsomyia","Syrphidae_Trichopsomyia"
2024-08-13,"BUH","T2","young_restored","Pastinaca sativa",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-08-13,"BUH","T2","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-08-13,"BUH","T2","young_restored","Galium album",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-08-13,"BUH","T2","young_restored","Galium album",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-08-13,"BUH","T2","young_restored","Pastinaca sativa",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-08-13,"BUH","T2","young_restored","Pastinaca sativa",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-08-13,"BUH","T2","young_restored","Pastinaca sativa",1,"Diptera","Muscidae",NA,"Muscidae"
2024-08-13,"BUH","T2","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-14,"STP","T2","reference","Galium boreale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T2","reference","Daucus carota",1,"Diptera","Scathophagidae",NA,"Scathophagidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Syrphidae","Syrphus","Syrphidae_Syrphus"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Anthomyiidae",NA,"Anthomyiidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Tabanidae",NA,"Tabanidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Syrphidae","Myathropa","Syrphidae_Myathropa_florea"
2024-07-14,"STP","T3","reference","Galium album",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Tabanidae",NA,"Tabanidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Coleoptera","Coccinellidae","Hippodamia","Coccinellidae_Hippodamia_variegata"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T3","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T4","reference","Galium album",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Conopidae",NA,"Conopidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T4","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T1","reference","Galium boreale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-14,"STP","T5","reference","Scorzoneroides autumnalis",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-14,"STP","T5","reference","Scorzoneroides autumnalis",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-14,"STP","T5","reference","Scorzoneroides autumnalis",1,"Diptera","Syrphidae","Heliophilus","Syrphidae_Heliophilus"
2024-07-14,"STP","T5","reference","Scorzoneroides autumnalis",1,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis"
2024-07-14,"STP","T5","reference","Scorzoneroides autumnalis",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-14,"STP","T5","reference","Scorzoneroides autumnalis",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-14,"STP","T5","reference","Scorzoneroides autumnalis",1,"Diptera","Syrphidae","Heliophilus","Syrphidae_Heliophilus"
2024-07-14,"STP","T5","reference","Scorzoneroides autumnalis",1,"Diptera","Syrphidae","Eristalis","Syrphidae_Eristalis"
2024-07-14,"STP","T5","reference","Scorzoneroides autumnalis",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-14,"STP","T5","reference","Scorzoneroides autumnalis",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-14,"STP","T5","reference","Tripleurospermum maritimum",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T5","reference","Peucedanum officinale",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-18,"JEP","T3","reference","Peucedanum officinale",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-14,"STP","T1","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-18,"JEP","T5","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T5","reference","Peucedanum officinale",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-18,"JEP","T5","reference","Peucedanum officinale",1,"Diptera","Muscidae",NA,"Muscidae"
2024-07-18,"JEP","T5","reference","Peucedanum officinale",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-18,"JEP","T5","reference","Achillea millefolium",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-18,"JEP","T5","reference","Peucedanum officinale",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-18,"JEP","T5","reference","Achillea millefolium",1,"Diptera","Syrphidae","Cheilosia","Syrphidae_Cheilosia"
2024-07-18,"JEP","T4","reference","Peucedanum officinale",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-18,"JEP","T4","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T4","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-18,"JEP","T4","reference","Peucedanum officinale",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-21,"DES","T4","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-21,"DES","T4","reference","Silene vulgaris",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-21,"DES","T4","reference","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-21,"DES","T4","reference","Galium album",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-21,"DES","T4","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-21,"DES","T4","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-21,"DES","T4","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-21,"DES","T4","reference","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-21,"DES","T4","reference","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-21,"DES","T4","reference","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-21,"DES","T5","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-21,"DES","T5","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-21,"DES","T2","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-21,"DES","T2","reference","Daucus carota",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-11,"WED","T1","young_restored","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-11,"WED","T1","young_restored","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-11,"WED","T1","young_restored","Leucanthemum vulgare",1,"Diptera","Syrphidae","Cheilosia","Syrphidae_Cheilosia"
2024-07-11,"WED","T1","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T1","young_restored","Pastinaca sativa",1,"Diptera","Stratiomyidae",NA,"Stratiomyidae"
2024-07-11,"WED","T1","young_restored","Pastinaca sativa",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-11,"WED","T1","young_restored","Achillea millefolium",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T1","young_restored","Pastinaca sativa",1,"Diptera","Stratiomyidae",NA,"Stratiomyidae"
2024-07-11,"WED","T1","young_restored","Daucus carota",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-11,"WED","T1","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T1","young_restored","Pastinaca sativa",1,"Diptera","Sarcophagidae",NA,"Sarcophagidae"
2024-07-11,"WED","T1","young_restored","Pastinaca sativa",1,"Diptera","Tachinidae",NA,"Tachinidae"
2024-07-11,"WED","T1","young_restored","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-11,"WED","T1","young_restored","Leucanthemum vulgare",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-11,"WED","T1","young_restored","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-11,"WED","T1","young_restored","Pastinaca sativa",1,"Diptera","Stratiomyidae",NA,"Stratiomyidae"
2024-07-11,"WED","T4","young_restored","Daucus carota",1,"Diptera","Polleniidae",NA,"Polleniidae"
2024-07-11,"WED","T4","young_restored","Daucus carota",1,"Diptera","Calliphoridae",NA,"Calliphoridae"
2024-07-11,"WED","T3","young_restored","Achillea millefolium",1,"Diptera","Syrphidae","Cheilosia","Syrphidae_Cheilosia"
